computer_name,event_id,Image,OriginalFileName,CommandLine,CurrentDirectory,User,ParentImage,ParentCommandLine
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\auditpol.exe,AUDITPOL.EXE,"""C:\windows\system32\auditpol.exe"" /get /subcategory:{0cce922b-69ae-11d9-bed3-505054503030} /r",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'ed55e196c3ba20e739d7a8b74b76bb87befad0140137cdea9d633bca9e7b8d2e')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\auditpol.exe,AUDITPOL.EXE,"""C:\windows\system32\auditpol.exe"" /get /subcategory:{0cce922b-69ae-11d9-bed3-505054503030} /r",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'ed55e196c3ba20e739d7a8b74b76bb87befad0140137cdea9d633bca9e7b8d2e')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\auditpol.exe,AUDITPOL.EXE,"""C:\windows\system32\auditpol.exe"" /get /subcategory:{0cce922f-69ae-11d9-bed3-505054503030} /r",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'ed55e196c3ba20e739d7a8b74b76bb87befad0140137cdea9d633bca9e7b8d2e')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\auditpol.exe,AUDITPOL.EXE,"""C:\windows\system32\auditpol.exe"" /get /subcategory:{0cce922f-69ae-11d9-bed3-505054503030} /r",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'ed55e196c3ba20e739d7a8b74b76bb87befad0140137cdea9d633bca9e7b8d2e')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\auditpol.exe,AUDITPOL.EXE,"""C:\windows\system32\auditpol.exe"" /get /subcategory:{0cce922f-69ae-11d9-bed3-505054503030} /r",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'ed55e196c3ba20e739d7a8b74b76bb87befad0140137cdea9d633bca9e7b8d2e')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\auditpol.exe,AUDITPOL.EXE,"""C:\windows\system32\auditpol.exe"" /get /subcategory:{0cce922f-69ae-11d9-bed3-505054503030} /r",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'ed55e196c3ba20e739d7a8b74b76bb87befad0140137cdea9d633bca9e7b8d2e')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\auditpol.exe,AUDITPOL.EXE,"""C:\windows\system32\auditpol.exe"" /get /subcategory:{0cce9235-69ae-11d9-bed3-505054503030} /r",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'ed55e196c3ba20e739d7a8b74b76bb87befad0140137cdea9d633bca9e7b8d2e')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\auditpol.exe,AUDITPOL.EXE,"""C:\windows\system32\auditpol.exe"" /get /subcategory:{0cce9216-69ae-11d9-bed3-505054503030} /r",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'ed55e196c3ba20e739d7a8b74b76bb87befad0140137cdea9d633bca9e7b8d2e')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }"""
MY-CAL-WIN10.my-caldera.local,1,C:\Program Files\Microsoft OneDrive\24.151.0728.0003\FileCoAuth.exe,FileCoAuth.exe,"""C:\Program Files\Microsoft OneDrive\24.151.0728.0003\FileCoAuth.exe"" -Embedding",C:\Windows\system32\,MY-CAL-WIN10\Johnny Douche,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch -p
MY-CAL-WIN10.my-caldera.local,1,C:\Program Files\Microsoft OneDrive\24.151.0728.0003\FileCoAuth.exe,FileCoAuth.exe,"""C:\Program Files\Microsoft OneDrive\24.151.0728.0003\FileCoAuth.exe"" -Embedding",C:\Windows\system32\,MY-CALDERA\johnny.douche,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch -p
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\svchost.exe,svchost.exe,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s SmsRouter,C:\Windows\system32\,NT AUTHORITY\LOCAL SERVICE,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\auditpol.exe,AUDITPOL.EXE,"""C:\windows\system32\auditpol.exe"" /get /subcategory:{0cce9244-69ae-11d9-bed3-505054503030} /r",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'ed55e196c3ba20e739d7a8b74b76bb87befad0140137cdea9d633bca9e7b8d2e')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\auditpol.exe,AUDITPOL.EXE,"""C:\windows\system32\auditpol.exe"" /get /subcategory:{0cce9232-69ae-11d9-bed3-505054503030} /r",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'ed55e196c3ba20e739d7a8b74b76bb87befad0140137cdea9d633bca9e7b8d2e')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\auditpol.exe,AUDITPOL.EXE,"""C:\windows\system32\auditpol.exe"" /get /subcategory:{0cce9234-69ae-11d9-bed3-505054503030} /r",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'ed55e196c3ba20e739d7a8b74b76bb87befad0140137cdea9d633bca9e7b8d2e')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\auditpol.exe,AUDITPOL.EXE,"""C:\windows\system32\auditpol.exe"" /get /subcategory:{0cce9228-69ae-11d9-bed3-505054503030} /r",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'ed55e196c3ba20e739d7a8b74b76bb87befad0140137cdea9d633bca9e7b8d2e')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\auditpol.exe,AUDITPOL.EXE,"""C:\windows\system32\auditpol.exe"" /get /subcategory:{0cce9230-69ae-11d9-bed3-505054503030} /r",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'ed55e196c3ba20e739d7a8b74b76bb87befad0140137cdea9d633bca9e7b8d2e')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\auditpol.exe,AUDITPOL.EXE,"""C:\windows\system32\auditpol.exe"" /get /subcategory:{0cce9231-69ae-11d9-bed3-505054503030} /r",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'ed55e196c3ba20e739d7a8b74b76bb87befad0140137cdea9d633bca9e7b8d2e')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\auditpol.exe,AUDITPOL.EXE,"""C:\windows\system32\auditpol.exe"" /get /subcategory:{0cce9228-69ae-11d9-bed3-505054503030} /r",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'ed55e196c3ba20e739d7a8b74b76bb87befad0140137cdea9d633bca9e7b8d2e')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }"""
